"genesysId","uuid","instCode","acceNumb","doi","genus","species","spAuthor","subtaxa","subtAuthor","fullTaxa","origCty","acqSrc","acqDate","mlsStat","available","historic","storage","sampStat","duplSite","createdBy","createdDate","lastModifiedBy","lastModifiedDate"
"20026","ca85b7af-5ab5-4226-ad24-4889997dac81","USA026","PI 557799",,"Mentha","spicata","L.","","","Mentha spicata L.","PHL","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 17:06:20"
"51987","97372f17-679a-45e3-a9b9-ea2dffb50af6","USA026","PI 557793",,"Mentha","spicata","L.","","","Mentha spicata L.","USA","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 20:04:07"
"67930","ee3dd69a-c6ca-4503-8ee8-5e2a12171c08","USA026","PI 557825",,"Mentha","spicata","L.","","","Mentha spicata L.","GBR","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 13:02:31"
"83927","0361d8be-f1ec-4e14-861f-bd6281b0c1f7","USA026","PI 557866",,"Mentha","spicata","L.","","","Mentha spicata L.","USA","10","19830707","","false","false","20","100",,"","","","2014-07-23 20:05:17"
"179707","f79c7bb4-3d04-4f6f-a7d4-3621c85b46a1","USA026","PI 557821",,"Mentha","spicata","L.","","","Mentha spicata L.",,"10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 08:31:57"
"211590","3369d8e0-bca1-4e31-8b38-344dad566ff4","USA026","PI 557809",,"Mentha","spicata","L.","","","Mentha spicata L.",,"10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 08:34:10"
"211592","62f46bed-0dbf-487f-bbdf-9506f025695e","USA026","PI 557827",,"Mentha","spicata","L.","","","Mentha spicata L.","GBR","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 13:02:38"
"211593","7e7bb130-b001-4766-987a-f96e7bfdddc4","USA026","PI 557842",,"Mentha","spicata","L.","","","Mentha spicata L.","FRA","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 12:52:17"
"243391","9ef857bf-4fec-45b9-9683-6d294d376a16","USA026","PI 557824",,"Mentha","spicata","L.","","","Mentha spicata L.","GBR","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 13:02:40"
"275203","2602e47e-1936-4a4e-9d6e-8d6b881241d5","USA026","PI 557801",,"Mentha","spicata","L.","","","Mentha spicata L.","GTM","10","19830101","","false","false","20;99","100",,"","","","2014-07-23 13:21:28"
"306963","f62832c4-c6a1-4214-95ff-9100fd28419a","USA026","PI 557795",,"Mentha","spicata","L.","","","Mentha spicata L.","USA","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 20:13:17"
"323174","11594d53-4cfd-4c54-bb2b-f786d65d65b5","USA026","PI 617501",,"Mentha","spicata","L.","","","Mentha spicata L.","USA","10","19950907","","false","false","20","100",,"","","","2014-07-23 20:13:51"
"354523","2a1d4ef7-68fa-4655-9837-e1c466486d89","USA026","PI 557652",,"Mentha","hybr.","","","","Mentha hybr.","USA","10","19830101","","false","false","20","100",,"","","","2014-07-23 20:14:53"
"354530","323d5828-e74e-4465-8f41-ed106ed277f6","USA026","PI 557836",,"Mentha","spicata","L.","","","Mentha spicata L.","USA","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 20:14:55"
"370270","ee5c1731-f325-4f20-bc7c-8f0ff189185d","USA026","PI 557829",,"Mentha","spicata","L.","","","Mentha spicata L.","SUN","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 21:52:28"
"402168","31f43524-053c-4b02-a70f-01a31adbf436","USA026","PI 557784",,"Mentha","spicata","L.","","","Mentha spicata L.","BRA","10","19900405","","false","false","20","100",,"","","","2014-07-23 11:00:42"
"449988","e19a4ab7-81fd-41ae-bfd6-96bcb76de351","USA026","PI 557792",,"Mentha","spicata","L.","","","Mentha spicata L.","USA","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 20:18:13"
"449989","ea391a50-b734-406c-94bc-13a2b1acc70a","USA026","PI 557798",,"Mentha","spicata","L.","","","Mentha spicata L.","USA","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 20:18:13"
"465687","c43f07e7-df46-4730-ab18-00f7d3420fd3","USA026","PI 557828",,"Mentha","spicata","L.","","","Mentha spicata L.","GBR","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 13:02:50"
"465690","4977f4cc-ddd1-4d5f-822f-cf441bb17509","USA026","PI 557844",,"Mentha","spicata","L.","","","Mentha spicata L.","GBR","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 13:02:50"
"481688","b82e4062-4427-4799-8364-85e2138e38b4","USA026","PI 557787",,"Mentha","spicata","L.","","","Mentha spicata L.","USA","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 20:19:19"
"497801","6f4333e2-2080-4900-a88b-60341a48e901","USA026","PI 557886",,"Mentha","spicata","L.","","","Mentha spicata L.","TJK","10","19900726","","false","false","20;30","100",,"","","","2014-07-23 18:53:55"
"2936549","72a81a85-9e9c-4810-8216-5856aa49026f","AUT001","BVAL-901217",,"Mentha","spicata","L.","subsp. spicata","","Mentha spicata L. subsp. spicata","AUT",,"20030626","false","","false","13;20","100",,"","","1285","2020-05-11 06:07:16"
"3029105","64544964-9b3a-41f5-8a9f-c20729c0ba93","CZE061","09A6400033",,"Mentha","spicata","L.","spicata","","Mentha spicata L. spicata","CSK",,"1970----","true","","false","20","100",,"","","1285","2020-05-11 12:30:07"
"3029106","1f84393e-4bb9-464f-8ceb-650f052789bc","CZE061","09A6400034",,"Mentha","spicata","L.","spicata","","Mentha spicata L. spicata","JPN",,"1961----","true","","false","20","100",,"","","1285","2020-05-11 12:30:06"
"3029109","7eb4abbf-b132-40e7-84cd-078cb5be4373","CZE061","09A6400028",,"Mentha","spicata","L.","spicata","","Mentha spicata L. spicata","POL",,"1988----","true","","false","20","100",,"","","1285","2020-05-11 12:30:06"
"3029111","91f628a0-625c-4424-a6a8-2f8e9b76cd56","CZE061","09A6400015",,"Mentha","spicata","L.","","","Mentha spicata L.","DEU",,"1985----","true","","false","20","100",,"","","1285","2020-05-11 12:30:09"
"3126705","21c8e7b4-a390-4ba2-b40c-9d9ac6c83c25","DEU146","MEN 279","10.25642/IPK/GBIS/225658","Mentha","spicata","L. em. L.","","","Mentha spicata L. em. L.",,,"20030708","false","","false","13;20","100","NOR051","","","1285","2020-05-11 06:46:34"
"3126772","2fda8f9e-bade-418a-a90d-143be7ede52f","DEU146","MEN 218","10.25642/IPK/GBIS/67006","Mentha","spicata","L. em. L.","","","Mentha spicata L. em. L.","TUN",,"1993----","false","","false","20;30;40","100",,"","","1285","2020-05-11 06:39:52"
"3420089","8d627967-b581-40c5-a3af-6ac329bf6a6a","UKR018","UG0600160",,"Mentha","spicata","L.","","","Mentha spicata L.","GBR","40","19670000","","","false","20","100",,"","","1285","2020-05-11 12:02:28"
"3420092","a2df1ac4-c9a9-4cca-9484-55b3b2348e27","UKR018","UG0600157",,"Mentha","spicata","L.","","","Mentha spicata L.","RUS","40","19670000","","","false","20","100",,"","","1285","2020-05-11 12:02:22"
"3420354","4ee21fcc-4975-4de6-b337-51cad550a659","UKR018","UG0600022",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","19900000","","","false","20","100",,"","","1285","2020-05-11 12:02:22"
"3536948","275b2a2e-d2ba-4e10-9aaa-cf45e515128b","ESP109","NC079737",,"Mentha","spicata","L.","","","Mentha spicata L.","ESP","61","20040225","false","","false","13","100","ESP004","","","1285","2020-05-11 07:20:44"
"3902291","1128f092-9e3c-4687-846a-95ee8341c6cf","UKR019","UG0600379",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","20060000","","","false","20","100",,"","","1285","2020-05-11 12:02:51"
"3902299","b77042a0-9255-4218-96c1-8693eabd67f8","UKR019","UG0600370",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","20060000","","","false","20","100",,"","","1285","2020-05-11 12:02:36"
"3902300","dad1f42e-fd28-4b87-910c-162f0cf8f244","UKR019","UG0600368",,"Mentha","spicata","L.","","","Mentha spicata L.","RUS","40","20060000","","","false","20","100",,"","","1285","2020-05-11 12:02:35"
"3902305","d937ef9f-9a45-4679-9667-a88e57f7a8b5","UKR019","UG0600363",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:38"
"3902309","88c1d97e-311d-4802-a590-68e4882840b3","UKR019","UG0600355",,"Mentha","spicata","L.","","","Mentha spicata L.",,"40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:34"
"3902323","111efd81-0c6d-4d44-b63f-59f28fc66597","UKR019","UG0600336",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:31"
"3902325","2ed72d87-a206-4c80-8ab0-68f4dd0343d5","UKR019","UG0600335",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","20050000","","","false","20","110",,"","","1285","2020-05-11 12:02:38"
"3902326","5c7a5680-7231-4317-9c92-d0e644883e13","UKR019","UG0600334",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","20050000","","","false","20","110",,"","","1285","2020-05-11 12:02:30"
"3902327","c920c0e7-73d8-4c18-844e-b5bf928d9eef","UKR019","UG0600333",,"Mentha","spicata","L.","","","Mentha spicata L.","FRA","40","20050000","","","false","20","110",,"","","1285","2020-05-11 12:02:35"
"3902328","fc133be1-87db-40a0-9c2e-62f01b3b5089","UKR019","UG0600332",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","20050000","","","false","20","110",,"","","1285","2020-05-11 12:02:36"
"3902329","954fe780-3343-4e0c-9150-2e2f8a0c2322","UKR019","UG0600328",,"Mentha","spicata","L.","","","Mentha spicata L.","HUN","40","20050000","","","false","20","110",,"","","1285","2020-05-11 12:02:35"
"3903289","7e610039-ec64-4186-af44-cbd0118e53d5","UKR019","UG0600251",,"Mentha","spicata","L.","","","Mentha spicata L.","FRA","40","20050000","","","false",,"100",,"","","1285","2020-05-11 12:02:34"
"3903290","16334e64-2623-4862-9909-465016b6c3fa","UKR019","UG0600250",,"Mentha","spicata","L.","var. crispata","(Schrad) Vollm","Mentha spicata L. var. crispata (Schrad) Vollm","DEU","40","20050000","","","false",,"100",,"","","1285","2020-05-11 12:02:32"
"3903302","bbc9c870-51e5-4713-b06e-0eaedf8611e8","UKR019","UG0600249",,"Mentha","spicata","L.","var. crispata","(Schrad) Vollm","Mentha spicata L. var. crispata (Schrad) Vollm","YUG","40","20050000","","","false",,"100",,"","","1285","2020-05-11 12:02:32"
"3903347","5eda801c-a862-4e76-a921-39413a381cad","UKR019","UG0600226",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","20050000","","","false",,"100",,"","","1285","2020-05-11 12:02:34"
"3910014","0da7797a-6ceb-4ebb-b2db-d9a567ca3f7e","UKR019","UG0600254",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","20050000","","","false",,"100",,"","","1285","2020-05-11 12:02:35"
"3910015","73e8a7d4-1ab9-4e5c-94cf-3729375f5fda","UKR019","UG0600253",,"Mentha","spicata","L.","var. angustifolia","Auct.","Mentha spicata L. var. angustifolia Auct.","GBR","40","20050000","","","false",,"100",,"","","1285","2020-05-11 12:02:30"
"3910016","c09f7ebd-6d7b-496f-b51c-2a60236f6d93","UKR019","UG0600252",,"Mentha","spicata","L.","","","Mentha spicata L.","RUS","40","20050000","","","false",,"100",,"","","1285","2020-05-11 12:02:32"
"3910060","f45f7996-8aa2-421a-86f9-71c6146aeb79","UKR019","UG0600314",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:34"
"3912827","8fd0f558-0ad5-4b71-8ba5-ba39598a6c8f","UKR019","UG0600309",,"Mentha","spicata","L.","var. angustifolia","","Mentha spicata L. var. angustifolia","UKR","40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:29"
"3912828","6bb2c337-cb86-4b8a-82de-eb45be3f3f09","UKR019","UG0600308",,"Mentha","spicata","L.","","","Mentha spicata L.","CZE","40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:32"
"3912831","45606877-41e4-4d70-a107-6fee5c7d8e7a","UKR019","UG0600288",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:32"
"3912833","b1b44ad0-f317-4652-9d3a-5c6b739cd664","UKR019","UG0600286",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:33"
"3912834","528de9b3-3712-4a8b-b3c5-9b2b9ca5b527","UKR019","UG0600285",,"Mentha","spicata","L.","var. angustifolia","Auct.","Mentha spicata L. var. angustifolia Auct.","UKR","40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:39"
"3912835","8d5f9330-0ac8-4141-8323-9f5ec9681605","UKR019","UG0600284",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:33"
"3912843","9195fd2f-4ce1-40c2-a2d1-9366e0ef9429","UKR019","UG0600276",,"Mentha","spicata","L.","var. angustifolia","Auct.","Mentha spicata L. var. angustifolia Auct.","BGR","40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:51"
"3912844","f68c6955-4d9f-4594-b3fd-ae4b5177857e","UKR019","UG0600275",,"Mentha","spicata","L.","var. angustifolia","Auct.","Mentha spicata L. var. angustifolia Auct.","UKR","40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:36"
"3912845","11924080-eb5d-4f97-b80b-ba31f9b705bb","UKR019","UG0600274",,"Mentha","spicata","L.","","","Mentha spicata L.","RUS","40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:33"
"3912851","b81a09f3-fb58-4758-b3f1-16b317ed96b7","UKR019","UG0600268",,"Mentha","spicata","L.","var. latifolia","Auct.","Mentha spicata L. var. latifolia Auct.","SVK","40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:35"
"3912852","a944729b-320f-454d-9648-d91509f2bfac","UKR019","UG0600266",,"Mentha","spicata","L.","","","Mentha spicata L.","UKR","40","20050000","","","false","20","100",,"","","1285","2020-05-11 12:02:32"
"3912876","acaf5668-be48-43bb-9a17-f3b3ac60c7e7","UKR018","UG0600209",,"Mentha","spicata","L.","","","Mentha spicata L.","USA","40","19880000","","","false","20","100",,"","","1285","2020-05-11 12:02:25"
"3922471","f7a7f374-b366-435d-b656-eb545c79e106","UKR019","UG0600331",,"Mentha","spicata","L.","","","Mentha spicata L.","HUN","40","20050000","","","false","20","110",,"","","1285","2020-05-11 12:02:30"
"3922472","4aff1629-d731-40b8-aa54-7623e6375b76","UKR019","UG0600330",,"Mentha","spicata","L.","","","Mentha spicata L.","DEU","40","20050000","","","false","20","110",,"","","1285","2020-05-11 12:02:29"
"3922473","f12180a0-b5a2-472a-9bf7-dc2970532e55","UKR019","UG0600329",,"Mentha","spicata","L.","","","Mentha spicata L.","BEL","40","20050000","","","false","20","110",,"","","1285","2020-05-11 12:02:34"
