"genesysId","instCode","name","aliasType","lang","version"
"20026",,"Spearmint Cantori","ACCENAME",,"0"
"20026",,"Spearmint Cantori","OTHERNUMB",,"0"
"20026","USA126","MINT","OTHERNUMB",,"0"
"20026","USA126","10092 Cantori","OTHERNUMB",,"0"
"20026","USA126","CMEN 54","OTHERNUMB",,"0"
"51987",,"M. spicata 10058 DerkFla sp","ACCENAME",,"0"
"51987","USA126","M. spicata 10058 DerkFla sp","OTHERNUMB",,"0"
"51987","USA126","MINT","OTHERNUMB",,"0"
"51987","USA126","10058 DerkFla sp","OTHERNUMB",,"0"
"67930",,"M. spicata 10139","ACCENAME",,"0"
"67930","USA126","M. spicata 10139","OTHERNUMB",,"0"
"67930","USA126","MINT","OTHERNUMB",,"0"
"67930","USA126","10139","OTHERNUMB",,"0"
"67930","USA126","CMEN 85","OTHERNUMB",,"0"
"83927",,"M. spicata 10705","ACCENAME",,"0"
"83927","USA126","M. spicata 10705","OTHERNUMB",,"0"
"83927","USA126","MINT","OTHERNUMB",,"0"
"83927","USA126","10705","OTHERNUMB",,"0"
"83927","USA126","CMEN 363","OTHERNUMB",,"0"
"179707",,"M. spicata 10133","ACCENAME",,"0"
"179707","USA126","M. spicata 10133","OTHERNUMB",,"0"
"179707","USA126","MINT","OTHERNUMB",,"0"
"179707","USA126","10133","OTHERNUMB",,"0"
"179707","USA126","CMEN 79","OTHERNUMB",,"0"
"211590",,"M. spicata 10107 campinas","ACCENAME",,"0"
"211590","USA126","M. spicata 10107 campinas","OTHERNUMB",,"0"
"211590","USA126","MINT","OTHERNUMB",,"0"
"211590","USA126","10107 campinas","OTHERNUMB",,"0"
"211590","USA126","CMEN 64","OTHERNUMB",,"0"
"211592",,"M. spicata 10141","ACCENAME",,"0"
"211592","USA126","M. spicata 10141","OTHERNUMB",,"0"
"211592","USA126","MINT","OTHERNUMB",,"0"
"211592","USA126","10141","OTHERNUMB",,"0"
"211592","USA126","CMEN 87","OTHERNUMB",,"0"
"211593",,"M. spicata 10164","ACCENAME",,"0"
"211593","USA126","M. spicata 10164","OTHERNUMB",,"0"
"211593","USA126","MINT","OTHERNUMB",,"0"
"211593","USA126","10164","OTHERNUMB",,"0"
"211593","USA126","CMEN 103","OTHERNUMB",,"0"
"243391",,"M. spicata 10138","ACCENAME",,"0"
"243391","USA126","M. spicata 10138","OTHERNUMB",,"0"
"243391","USA126","MINT","OTHERNUMB",,"0"
"243391","USA126","10138","OTHERNUMB",,"0"
"243391","USA126","CMEN 84","OTHERNUMB",,"0"
"275203",,"M. spicata 10094","ACCENAME",,"0"
"275203","USA126","M. spicata 10094","OTHERNUMB",,"0"
"275203","USA126","MINT","OTHERNUMB",,"0"
"275203","USA126","10094","OTHERNUMB",,"0"
"275203","USA126","CMEN 56","OTHERNUMB",,"0"
"306963",,"M. spicata 10086 synnyside","ACCENAME",,"0"
"306963","USA126","M. spicata 10086 synnyside","OTHERNUMB",,"0"
"306963","USA126","MINT","OTHERNUMB",,"0"
"306963","USA126","10086 sunnyside","OTHERNUMB",,"0"
"306963","USA126","CMEN 50","OTHERNUMB",,"0"
"323174",,"M. spicata 1679","ACCENAME",,"0"
"323174","USA126","M. spicata 1679","OTHERNUMB",,"0"
"323174","USA126","MINT","OTHERNUMB",,"0"
"323174","USA126","CMEN 694","OTHERNUMB",,"0"
"323174","USA126","1679","OTHERNUMB",,"0"
"354523",,"M. hybrid 10240","ACCENAME",,"0"
"354523","USA126","M. hybrid 10240","OTHERNUMB",,"0"
"354523","USA126","MINT","OTHERNUMB",,"0"
"354523","USA126","CMEN 152","OTHERNUMB",,"0"
"354523","USA126","10240","OTHERNUMB",,"0"
"354530",,"M. spicata 10156","ACCENAME",,"0"
"354530","USA126","M. spicata 10156","OTHERNUMB",,"0"
"354530","USA126","MINT","OTHERNUMB",,"0"
"354530","USA126","10156","OTHERNUMB",,"0"
"354530","USA126","CMEN 96","OTHERNUMB",,"0"
"370270",,"M. spicata 10146","ACCENAME",,"0"
"370270","USA126","M. spicata 10146","OTHERNUMB",,"0"
"370270","USA126","MINT","OTHERNUMB",,"0"
"370270","USA126","10146","OTHERNUMB",,"0"
"370270","USA126","CMEN 89","OTHERNUMB",,"0"
"402168",,"M. spicata","ACCENAME",,"0"
"402168","USA126","M. spicata","OTHERNUMB",,"0"
"402168","USA126","MINT","OTHERNUMB",,"0"
"402168","USA126","CMEN 586","OTHERNUMB",,"0"
"449988",,"M. spicata 10057","ACCENAME",,"0"
"449988","USA126","M. spicata 10057","OTHERNUMB",,"0"
"449988","USA126","MINT","OTHERNUMB",,"0"
"449988","USA126","10057","OTHERNUMB",,"0"
"449989",,"Spearmint Santa Fe","ACCENAME",,"0"
"449989",,"Spearmint Santa Fe","OTHERNUMB",,"0"
"449989","USA126","MINT","OTHERNUMB",,"0"
"449989","USA126","10091 Santa Fe","OTHERNUMB",,"0"
"449989","USA126","CMEN 53","OTHERNUMB",,"0"
"465687",,"M. spicata 10142","ACCENAME",,"0"
"465687","USA126","M. spicata 10142","OTHERNUMB",,"0"
"465687","USA126","MINT","OTHERNUMB",,"0"
"465687","USA126","10142","OTHERNUMB",,"0"
