"genesysId","collMissId","collNumb","collDate","collSrc","collSite","version"
"4015698",,,"200708--","25","Hohe Tauern, Goessgraben, Untere Thomanbaueralm, eutrophic pasture, alluvial deposits, silicate","28"
"4094383",,,"20030302","","Loc. Villolina Terminillo (RI)","0"
"4916182",,"Z-98-006","1998----","10","Aragon, Zaragoza, Añon de Moncayo, Fuente Aconitos","18"
"5629010",,"LA201309190202",,"60","Ertholmene","11"
