"genesysId","uuid","instCode","acceNumb","doi","genus","species","spAuthor","subtaxa","subtAuthor","fullTaxa","origCty","acqSrc","acqDate","mlsStat","available","historic","storage","sampStat","duplSite","createdBy","createdDate","lastModifiedBy","lastModifiedDate"
"6126","c3e5857f-d874-467d-a958-0214f7164e7f","USA956","Ames 19335",,"Campanula","rapunculus","L.","","","Campanula rapunculus L.","PRT","10","19920813","","false","false","10","100",,"","","","2014-07-23 17:32:19"
"3175214","4819f5b8-3e59-43b5-b9df-4677f639cc7f","DEU146","CAMP 4","10.25642/IPK/GBIS/46687","Campanula","rapunculus","L.","","","Campanula rapunculus L.","ITA",,"1980----","false","","false","13","100",,"","","1285","2020-05-11 07:00:20"
"3175216","f80dcb49-cf24-41bf-9763-7e0edeba3558","DEU146","CAMP 3","10.25642/IPK/GBIS/46686","Campanula","rapunculus","L.","","","Campanula rapunculus L.","DEU",,"1980----","false","","false","13","100",,"","","1285","2020-05-11 06:52:56"
"3804703","f77bc548-bbd8-4042-95be-6fc1ce156f47","GBR004","276728",,"Campanula","rapunculus","L.","","","Campanula rapunculus L.","JOR",,"20050916","false","true","false","10","110",,"","","4","2020-04-09 09:30:01"
"3804727","f6523b66-377b-4cde-8aa5-16cf6375b1fb","GBR004","275949",,"Campanula","rapunculus","L.","","","Campanula rapunculus L.","JOR",,"20050916","false","true","false","10","110",,"","","4","2020-04-09 09:30:03"
"3815167","c0b1eb78-5786-451b-978f-119590ef43ea","GBR004","151762",,"Campanula","rapunculus","L.","","","Campanula rapunculus L.","JOR",,"20010624","false","true","false","10","110",,"","","4","2020-04-09 09:29:14"
"4066786","67a84466-5fc1-48c4-83ca-490fe454add0","ESP218","NC102479",,"Lavandula","stoechas","L.","subsp. pedunculata","(Mill.) Samp. ex Rozeira","Lavandula stoechas L. subsp. pedunculata (Mill.) Samp. ex Rozeira","ESP",,"20130425","false","","false","13","100","ESP004","2","2014-01-09 21:30:04","1285","2020-05-11 07:23:26"
"4536112","fc063d9d-f0b6-4f04-81ac-d3744b832845","GBR004","591137",,"Campanula","rapunculus","L.","","","Campanula rapunculus L.","ITA",,"20100621","false","true","false","10","110",,"4","2015-09-25 13:19:59","4","2020-04-09 09:32:29"
"4537454","21c772a7-5d34-4de5-a510-c18c2103a6da","GBR004","608510",,"Campanula","rapunculus","L.","subsp. lambertiana","(A.DC.) Rech.f.","Campanula rapunculus L. subsp. lambertiana (A.DC.) Rech.f.","LBN",,"20110128","false","true","false","10","110",,"4","2015-09-25 13:34:53","4","2020-04-09 09:32:36"
"4547050","c5b70f14-e246-4500-bfde-6440fe75b691","GBR004","765482",,"Campanula","rapunculus","L.","","","Campanula rapunculus L.","ESP",,"20131216","false","true","false","10","110",,"4","2015-09-25 14:59:11","4","2020-04-09 09:33:27"
"4890158","f0b4c72b-71bd-4c98-b14d-97d33d346dcb","DEU022","NO-01-0418-2011",,"Campanula","rapunculus","L.","","","Campanula rapunculus L.","DEU",,"2011----","false","","false","10","100","DEU502","4","2016-10-27 19:20:18","1285","2020-05-11 06:36:23"
"4895983","49e466b2-af79-4d54-acfd-7f47107f7eb9","DEU502","NW-03-0027-2011",,"Campanula","rapunculus","L.","","","Campanula rapunculus L.","DEU",,"2011----","false","","false","10","100","DEU022","4","2016-10-27 19:57:51","1285","2020-05-11 07:06:42"
