"genesysId","instCode","name","aliasType","lang","version"
"3107660","DEU146","K 402","OTHERNUMB",,"0"
"3536054",,"Z-00-056","COLLNUMB",,"0"
"3536054",,"Romanza","ACCENAME",,"0"
"3536054",,"Ramaza","ACCENAME",,"0"
"4533878",,"767","COLLNUMB",,"0"
"4540968",,"94MSB","COLLNUMB",,"0"
"4540991",,"37MSB","COLLNUMB",,"0"
"4541120",,"284/12","COLLNUMB",,"0"
"4541544",,"MAVCAT-025","COLLNUMB",,"0"
"4625957",,"MSBJ_15_0047","COLLNUMB",,"0"
"4882878","AZE015","AG-996","OTHERNUMB",,"0"
"4882878","AZE015","NB-5","OTHERNUMB",,"0"
"4882878",,"NB-5","COLLNUMB",,"0"
"4897215",,"SO-09-1077-2011","COLLNUMB",,"0"
"4910727",,"SW-05-0406-2013","COLLNUMB",,"0"
"4910762",,"SW-03-0223-2011","COLLNUMB",,"0"
"4917692",,"Acedera","ACCENAME",,"0"
"4917692",,"Z-97-008","COLLNUMB",,"0"
