"genesysId","latitude","longitude","elevation","datum","uncertainty","method","version"
"368954","","","284.0",,"",,"0"
"3533580","40.5","-3.283333","610.0",,"",,"5"
"3536057","41.579167","21.571944","370.0",,"",,"2"
"4878403","40.766667","46.566667","300.0",,"",,"2"
"4915362","42.250833","-7.896944","360.0",,"",,"2"
