"genesysId","uuid","instCode","acceNumb","doi","genus","species","spAuthor","subtaxa","subtAuthor","fullTaxa","origCty","acqSrc","acqDate","mlsStat","available","historic","storage","sampStat","duplSite","createdBy","createdDate","lastModifiedBy","lastModifiedDate"
"271482","39ed4d1c-dbec-4df2-a148-6e4a11bdb9d2","USA020","PI 597831",,"Brassica","rapa","L.","subsp. oleifera","(DC.) Metzg.","Brassica rapa L. subsp. oleifera (DC.) Metzg.","EGY","10","19930823","","true","false","10","100","USA005","","","","2014-07-23 12:12:32"
"278391","b088593a-6312-4e67-85ab-550554ca3ae3","USA020","Ames 25642",,"Brassica","rapa","L.","","","Brassica rapa L.","UKR","10","19991020","","false","false","10;20","100",,"","","","2014-07-23 19:35:27"
"325825","0623c3e5-700f-4cc6-b5aa-d707917981d9","USA020","PI 633165",,"Brassica","rapa","L.","subsp. chinensis","(L.) Hanelt","Brassica rapa L. subsp. chinensis (L.) Hanelt","CHN","10","19960429","","true","false","10","100","USA005","","","","2014-07-23 11:29:38"
"371023","77d6f733-a2b7-4405-84fc-bf7d2e16a82e","USA020","PI 173847",,"Brassica","rapa","L.","subsp. trilocularis","(Roxb.) Hanelt","Brassica rapa L. subsp. trilocularis (Roxb.) Hanelt","IND","10","19490208","","true","false","10","100","USA005","","","","2014-07-23 13:51:31"
"3058175","f7143a0b-e572-437d-aebd-a31409c8fc63","DEU271","CR 2929","10.25642/IPK/GBIS/290331","Brassica","rapa","L. em. Metzg.","subsp. oleifera","(DC.) Metzg.","Brassica rapa L. em. Metzg. subsp. oleifera (DC.) Metzg.","DEU",,"20030312","true","","false","13","100","NOR051","","","1285","2020-05-11 07:03:43"
"3058284","5eaa9463-41fb-4b88-a43c-bb068a23cf2c","DEU271","CR 2295","10.25642/IPK/GBIS/289740","Brassica","rapa","L. em. Metzg.","subsp. oleifera","(DC.) Metzg.","Brassica rapa L. em. Metzg. subsp. oleifera (DC.) Metzg.","ITA",,"1995----","true","","false","13","100","NOR051","","","1285","2020-05-11 07:03:12"
"3058286","7bca07f8-84bc-4287-9180-6b967b476558","DEU271","CR 2289","10.25642/IPK/GBIS/289734","Brassica","rapa","L.","subsp. oleifera var. silvestris","(Lam.) Briggs","Brassica rapa L. subsp. oleifera var. silvestris (Lam.) Briggs","ITA",,"19941124","true","","false","13","100","NOR051","","","1285","2020-05-11 07:05:30"
"3058322","9ec7f67b-ea4f-4e24-b567-5247d5fe100a","DEU271","CR 2209","10.25642/IPK/GBIS/289654","Brassica","rapa","L. em. Metzg.","subsp. oleifera","(DC.) Metzg.","Brassica rapa L. em. Metzg. subsp. oleifera (DC.) Metzg.",,,"1981----","true","","false","13","100","NOR051","","","1285","2020-05-11 07:03:50"
"3058361","ecbd4e88-1e7b-486a-8a10-a165553b9bd9","DEU271","CR 1578","10.25642/IPK/GBIS/289215","Brassica","rapa","L.","subsp. oleifera var. silvestris","(Lam.) Briggs","Brassica rapa L. subsp. oleifera var. silvestris (Lam.) Briggs","SVK",,"1979----","true","","false","13","100","NOR051","","","1285","2020-05-11 07:04:32"
"3176328","5f7358c2-aecd-466f-a2b3-b30e77da85aa","DEU146","BRA 2554","10.25642/IPK/GBIS/243421","Brassica","rapa","L.","subsp. rapa","(DC.) Metzg.","Brassica rapa L. subsp. rapa (DC.) Metzg.","SUN",,"20021122","true","","false","13","100","NOR051","","","1285","2020-05-11 06:53:39"
