"genesysId","latitude","longitude","elevation","datum","uncertainty","method","version"
"8384","53.31666667","18.38333333","",,"",,"3"
"10508","41.53388889","20.07888889","270.0",,"",,"3"
"42497","45.62666667","80.92361111","1260.0",,"",,"3"
"95936","","","500.0",,"",,"0"
"152176","","","2100.0",,"",,"0"
"265652","48.45","7.46666667","",,"",,"3"
"295255","","","600.0",,"",,"0"
"339342","40.31666667","-8.58333333","",,"",,"3"
"408689","48.53333333","7.48333333","",,"",,"3"
"434725","47.78333333","19.13333333","",,"",,"3"
"2936308","48.283333","14.1","260.0",,"",,"6"
"3306156","40.25","19.5333","340.0",,"",,"6"
"3306157","40.2333","19.55","320.0",,"",,"6"
"3306158","40.2167","19.5667","787.0",,"",,"6"
"3306161","40.2167","19.5667","758.0",,"",,"6"
"3792897","","","124.0",,"",,"0"
"3802793","","","2377.0",,"",,"0"
"3821724","","","91.0",,"",,"0"
"3823384","","","100.0",,"",,"0"
"3824597","","","100.0",,"",,"0"
"3842962","50.212222","19.804722","380.0",,"",,"2"
"3844009","50.212222","19.804722","380.0",,"",,"3"
"3844271","50.212222","19.804722","380.0",,"",,"3"
"3939845","43.965","15.113611","36.0",,"",,"6"
"3939846","44.084722","14.999167","-5.0",,"",,"7"
"3939965","44.081111","15.006389","16.0",,"",,"7"
"3939967","43.459167","16.6725","224.0",,"",,"6"
"3939968","43.505556","16.5075","78.0",,"",,"6"
"3939969","43.282222","16.806944","289.0",,"",,"6"
"3939970","43.381667","16.481944","11.0",,"",,"6"
"3939971","43.956389","15.110833","73.0",,"",,"6"
"3939972","43.050556","16.0975","71.0",,"",,"6"
"3939973","43.985833","15.398056","",,"",,"6"
"3939974","43.038333","16.1925","123.0",,"",,"6"
"3939975","42.949444","16.730556","40.0",,"",,"6"
"3939976","43.626944","16.473056","303.0",,"",,"6"
"3939977","42.9325","16.928333","122.0",,"",,"6"
"3939978","42.942778","17.032778","346.0",,"",,"6"
"3939979","42.8475","17.635278","190.0",,"",,"6"
"3939980","42.924167","17.431389","143.0",,"",,"6"
"3939981","42.740278","17.540833","192.0",,"",,"6"
"3939982","42.728889","17.562222","89.0",,"",,"6"
"3941559","43.6975","15.836111","11.0",,"",,"6"
"3941670","45.13","14.603611","189.0",,"",,"6"
"3941686","45.75","15.666667","512.0",,"",,"6"
"3941688","45.8","16.0","146.0",,"",,"3"
"3941985","55.134167","15.140556","",,"",,"6"
"3973468","53.329722","14.474444","13.0",,"",,"3"
"3973470","49.816944","18.095556","470.0",,"",,"3"
"3973529","53.329722","14.474444","13.0",,"",,"3"
"3973938","53.329722","14.474444","13.0",,"",,"3"
"3975062","48.934444","17.743889","436.0",,"",,"6"
"3975063","45.581667","15.011667","865.0",,"",,"6"
"3975064","49.054167","18.03","304.0",,"",,"6"
"4001208","56.231667","10.524722","",,"",,"6"
"4001563","55.6575","13.075","",,"",,"4"
"4001565","55.697778","13.178056","",,"",,"6"
"4027626","48.966944","16.751944","330.0",,"",,"5"
"4039199","40.493889","23.414167","500.0",,"",,"5"
"4039201","50.883333","-0.033333","100.0",,"",,"5"
"4063993","42.173889","-0.068333","",,"",,"5"
"4092193","45.733333","15.7","347.0",,"",,"5"
"4152195","50.616667","22.8525","",,"",,"5"
"4152204","49.362222","22.08","",,"",,"5"
"4152209","52.383889","22.675833","",,"",,"5"
"4152215","49.45","22.054167","",,"",,"5"
"4283322","55.819167","10.605","15.0",,"",,"5"
"4283336","55.911111","10.642222","",,"",,"5"
"4283476","62.3","27.916667","",,"",,"5"
"4283477","61.733333","27.3","",,"",,"5"
"4283478","60.366667","25.666667","",,"",,"5"
"4283483","60.416667","22.166667","",,"",,"5"
"4283505","60.466667","","",,"",,"3"
"4537543","","","1190.0",,"",,"0"
"4540024","","","692.0",,"",,"0"
"4540698","","","183.0",,"",,"0"
"4547476","","","81.0",,"",,"0"
"4621643","","","720.0",,"",,"0"
"4872118","39.870556","20.089722","164.0",,"",,"2"
"4872119","40.75","19.916667","330.0",,"",,"2"
"4872120","40.284722","19.555556","320.0",,"",,"2"
"4872122","40.139444","19.693056","150.0",,"",,"2"
"4872123","40.143611","19.644444","120.0",,"",,"2"
"4872124","40.584167","19.7825","270.0",,"",,"2"
"4872125","40.583333","20.033333","760.0",,"",,"2"
"4872126","40.833333","20.0","270.0",,"",,"2"
"4872127","40.666667","20.0","520.0",,"",,"2"
"4872128","40.2","20.166667","1200.0",,"",,"2"
"4872129","40.322778","20.293611","241.0",,"",,"2"
"4872130","40.076944","20.524167","273.0",,"",,"2"
"4872131","40.192222","20.649167","680.0",,"",,"2"
"4872132","41.382222","20.016667","1294.0",,"",,"2"
"4872133","41.699722","19.8225","113.0",,"",,"2"
"4872134","40.628889","20.251389","820.0",,"",,"2"
"4872135","40.75","19.5","2.0",,"",,"2"
"4872136","39.916667","20.116667","120.0",,"",,"2"
"4872137","40.191667","19.6075","920.0",,"",,"2"
