"genesysId","uuid","instCode","acceNumb","doi","genus","species","spAuthor","subtaxa","subtAuthor","fullTaxa","origCty","acqSrc","acqDate","mlsStat","available","historic","storage","sampStat","duplSite","createdBy","createdDate","lastModifiedBy","lastModifiedDate"
"3107682","37f93003-ef3f-442b-a9a0-4098e8c5495d","DEU146","RUM 49","10.25642/IPK/GBIS/202226","Rumex","patientia","L.","","","Rumex patientia L.","PAK",,"1998----","false","","false","13","100","DEU271;NOR051","","","1285","2020-05-11 06:51:03"
"3107683","c747933c-524d-44c7-bdef-abcbda2cf9ff","DEU146","RUM 44","10.25642/IPK/GBIS/637415","Rumex","patientia","L.","","","Rumex patientia L.",,,"1953----","false","","false","13","120","NOR051","","","1285","2020-05-11 06:55:29"
"3107685","1b24ac1f-0f05-4199-9dd9-3afcaf3db679","DEU146","RUM 41","10.25642/IPK/GBIS/92980","Rumex","patientia","L.","","","Rumex patientia L.","DEU",,"1996----","false","","false","13","120",,"","","1285","2020-05-11 06:51:20"
"3107686","859c8554-0f68-4777-9d4e-4cba1f2fae55","DEU146","RUM 30","10.25642/IPK/GBIS/46880","Rumex","patientia","L.","","","Rumex patientia L.","PRK",,"1987----","false","","false","13","120","NOR051","","","1285","2020-05-11 06:57:44"
"3107687","ba376a11-9e64-47c3-8d80-8c1087dba21f","DEU146","RUM 23","10.25642/IPK/GBIS/47067","Rumex","patientia","L.","","","Rumex patientia L.",,,"1974----","false","","false","13","120","NOR051","","","1285","2020-05-11 07:00:54"
"3107688","417353cb-6fc3-4b01-943e-a7a3916d1923","DEU146","RUM 27","10.25642/IPK/GBIS/47071","Rumex","patientia","L.","","","Rumex patientia L.",,,"1976----","false","","false","13","120",,"","","1285","2020-05-11 06:47:47"
"3107689","88787559-1a13-4bce-892b-21b427a521da","DEU146","RUM 13","10.25642/IPK/GBIS/47058","Rumex","patientia","L.","","","Rumex patientia L.",,,"1960----","false","","false","13","120","NOR051","","","1285","2020-05-11 06:57:56"
"3107690","a1bc10fe-a4d9-4515-acac-1598ef4f33dd","DEU146","RUM 12","10.25642/IPK/GBIS/47057","Rumex","patientia","L.","","","Rumex patientia L.",,,"1949----","false","","false","13","120",,"","","1285","2020-05-11 06:55:10"
"3107692","2be8ecc5-9ffd-4d8d-af35-9939e34d4ccc","DEU146","RUM 11","10.25642/IPK/GBIS/47056","Rumex","patientia","L.","","","Rumex patientia L.",,,"1976----","false","","false","13","120",,"","","1285","2020-05-11 06:52:28"
"3383912","f73fee31-2c35-4df2-8c11-faf8a4121ce2","ROM007","ROM007:12274",,"Rumex","patientia","L.","","","Rumex patientia L.","ROU","24","1997----","false","","false","12","110",,"","","1285","2020-05-11 10:44:10"
"3762487","74c04a03-ee4a-400b-bca7-4d184fc3c02b","HUN003","RCAT059910",,"Rumex","patientia","L.","","","Rumex patientia L.","SVK","10","20060000","","","false","12","100",,"","","1285","2020-05-11 09:51:05"
"3762489","3a2858ed-2618-4b90-97c8-e681fc9a9426","HUN003","RCAT059909",,"Rumex","patientia","L.","","","Rumex patientia L.","SVK","10","20060000","","","false","12","100",,"","","1285","2020-05-11 09:52:48"
"3786366","04f7c1aa-d453-4715-8908-adb3daddef71","GBR004","481546",,"Rumex","patientia","L.","var. orientalis","(Bernh.) Dausch","Rumex patientia L. var. orientalis (Bernh.) Dausch","LBN",,"20081107","false","true","false","10","110",,"","","4","2020-04-09 09:31:38"
"3795666","4fdd7109-8911-4355-b867-dcd78b71cea1","GBR004","375469",,"Rumex","patientia","L.","","","Rumex patientia L.","HUN",,"20070227","false","true","false","10","110",,"","","4","2020-04-09 09:30:48"
"4041258","ca6bae41-ed80-4830-91fd-c890789c7373","DEU146","RUM 58","10.25642/IPK/GBIS/2270875","Rumex","patientia","L.","","","Rumex patientia L.","GEO",,"201009--","false","","false","13","100","NOR051","","2014-01-09 17:22:10","1285","2020-05-11 07:01:47"
"4882911","7e5449f1-4391-48ab-9f7e-4187663afa3f","AZE015","AzGR-9317","10.18730/V7YZB","Rumex","patientia","L.","","","Rumex patientia L.","AZE",,"200904--","","","false","12","100",,"4","2016-10-27 18:38:22","1285","2020-05-11 06:10:33"
"5759398","bee723f5-baeb-48f5-bfe4-77c773c2f180","HUN003","RCAT060813",,"Rumex","patientia","L.","","","Rumex patientia L.","ROU",,"2008----","true","","false","12","100",,"4","2017-09-22 17:29:24","1285","2020-05-11 09:51:31"
"5759400","39ff15d7-8e21-49a7-87bf-5580f216f0cd","HUN003","RCAT077176",,"Rumex","patientia","L.","","","Rumex patientia L.","HUN",,"2008----","true","","false","12","100",,"4","2017-09-22 17:29:24","1285","2020-05-11 09:57:31"
"5759401","16d3558a-632b-4056-9b3a-7fa8ea4697c4","HUN003","RCAT077077",,"Rumex","patientia","L.","","","Rumex patientia L.","ROU",,"2008----","true","","false","12","100",,"4","2017-09-22 17:29:24","1285","2020-05-11 09:56:38"
"6406306","fae5f307-64ac-4a25-84f4-f88fa3ccde2b","POL003","505023",,"Bromus","inermis","Leyss.","","","Bromus inermis Leyss.","POL",,"20171109","false","","false","13","100",,"1285","2019-02-24 12:38:29","1285","2020-05-11 10:23:33"
"6505894","b2c79350-55da-49e3-a54f-4e6d88ee22c7","POL003","505399",,"Lotus","corniculatus","L.","","","Lotus corniculatus L.","POL",,,"true","","false","13","100",,"1285","2020-01-07 18:07:36","1285","2020-05-11 10:23:08"
