"genesysId","uuid","instCode","acceNumb","doi","genus","species","spAuthor","subtaxa","subtAuthor","fullTaxa","origCty","acqSrc","acqDate","mlsStat","available","historic","storage","sampStat","duplSite","createdBy","createdDate","lastModifiedBy","lastModifiedDate"
"39443","83f23cf2-1ebf-4ae9-9a9d-5ccc711ac23f","USA020","Ames 28055",,"Chenopodium","album","","","","Chenopodium album","USA","10","20060208","","","false","10","100",,"","","","2014-07-23 20:03:40"
"117783","118ebd25-fa13-4af7-9831-375735b02fcb","USA020","PI 605701",,"Chenopodium","album","L.","","","Chenopodium album L.",,"10","1983----","","true","false","10","100","USA005","","","","2014-07-23 08:27:49"
"133739","0bd1e53d-1c78-43fd-93e7-da43785c78d5","USA020","PI 605700",,"Chenopodium","album","L.","","","Chenopodium album L.","USA","10","19940422","","true","false","10","100","USA005","","","","2014-07-23 20:07:08"
"294198","06ac8d59-a21c-4f28-8078-449db8587808","USA020","Ames 24587",,"Chenopodium","album","","","","Chenopodium album","FIN","10","19980615","","true","false","10","100","USA005","","","","2014-07-23 12:50:19"
"310187","74bf4e64-590e-49cd-a6ed-50b0073d9192","USA020","Ames 28345",,"Chenopodium","album","","","","Chenopodium album","USA","10","20061102","","","false","10","100",,"","","","2014-07-23 20:13:25"
"389256","e07f757a-1a74-42de-a27a-47ca4761ccfa","USA020","Ames 23855",,"Chenopodium","album","","","","Chenopodium album","POL","10","19970728","","true","false","10","100","USA005","","","","2014-07-23 17:17:40"
"2861911","8f6b3ddd-9411-47b6-832b-b46579d35787","ETH013","15374","10.18730/FTMW=","Chenopodium","album","L.","","","Chenopodium album L.",,,"19870226","true","false","false","10","100",,"","","437","2018-12-18 11:20:15"
"2862002","ecb6d6b7-1c7d-4c37-b453-0c25d16cebd4","ETH013","15318","10.18730/FTK6J","Chenopodium","album","L.","","","Chenopodium album L.","DEU",,"19860708","true","false","false","10","100",,"","","437","2018-12-18 11:20:15"
"2862003","c813c3e6-39cd-45fc-9069-8145acd598cf","ETH013","15317","10.18730/FTK5H","Chenopodium","album","L.","","","Chenopodium album L.","FRA",,"19860708","true","false","false","10","100",,"","","437","2018-12-18 11:20:15"
"2862004","10076707-e25d-4d94-b86d-f54b1f25bb41","ETH013","15316","10.18730/FTK4G","Chenopodium","album","L.","","","Chenopodium album L.","DNK",,"19860708","true","false","false","10","100",,"","","437","2018-12-18 11:20:15"
"2862089","b45cd71f-d2ab-4d0e-8238-4abf771efe27","ETH013","15282","10.18730/FTJ3M","Chenopodium","album","L.","","","Chenopodium album L.","GBR",,"19860707","true","false","false","10","100",,"","","437","2018-12-18 11:20:15"
"2862090","73cff3bc-94ea-4a26-8140-e59905bac14a","ETH013","15281","10.18730/FTJ2K","Chenopodium","album","L.","","","Chenopodium album L.","FRA",,"19860707","true","false","false","10","100",,"","","437","2018-12-18 11:20:15"
"2862091","457c7e06-ddf3-4d72-bb2a-97e79bb53799","ETH013","15279","10.18730/FTJ0H","Chenopodium","album","L.","","","Chenopodium album L.",,,"19860707","true","false","false","10","100",,"","","437","2018-12-18 11:20:15"
"2862093","968ed35d-dd9f-4718-a957-455e04f6c059","ETH013","15278","10.18730/FTHZG","Chenopodium","album","L.","","","Chenopodium album L.","PRT",,"19860707","true","false","false","10","100",,"","","437","2018-12-18 11:20:15"
"3173224","65eb3f83-d245-4b48-a383-ab4731d99ead","DEU146","CHEN 120","10.25642/IPK/GBIS/237286","Chenopodium","album","L.","","","Chenopodium album L.","DNK",,"20021217","false","","false","13","100","NOR051","","","1285","2020-05-11 06:51:24"
"3173225","0112f1c2-1781-4bab-b336-65bbbea77294","DEU146","CHEN 116","10.25642/IPK/GBIS/243612","Chenopodium","album","L.","","","Chenopodium album L.","DEU",,"20021210","false","","false","13","100","NOR051","","","1285","2020-05-11 06:46:29"
"3532188","9daff81b-af4d-4e4e-938c-045c457d88e7","ESP119","NC069885",,"Dactylis","glomerata","L.","subsp. izcoi","","Dactylis glomerata L. subsp. izcoi","ESP",,,"true","","false","11","100",,"","","1285","2020-05-11 07:21:41"
"3536962","2fd0144e-d592-4533-b8a1-4eb044d39b56","ESP109","NC079751",,"Chenopodium","album","L.","","","Chenopodium album L.","ESP","22","20040225","false","","false","13","100","ESP004","","","1285","2020-05-11 07:20:30"
"3763606","3de5af1e-6883-46bc-bf8a-fd6ad53f2164","AUT001","BVAL-903217",,"Chenopodium","album","L.","","","Chenopodium album L.","DDR","40","1983----","false","","false","13","100",,"","","1285","2020-05-11 06:07:04"
"3789071","acbf4169-ec1b-4cfc-845d-e1559137e712","GBR004","451462",,"Chenopodium","album","L.","","","Chenopodium album L.","ZAF",,"20080414","false","false","false","10;40","110",,"","","4","2020-04-09 09:31:23"
"3794326","afc03d2c-d89c-4224-9adf-d1febd618773","GBR004","388368",,"Chenopodium","album","L.","","","Chenopodium album L.","ZAF",,"20070612","false","false","false","10;40","110",,"","","4","2020-04-09 09:30:53"
"3796870","994443f7-babc-456d-8cd5-bb0377a57733","GBR004","368469",,"Chenopodium","album","L.","","","Chenopodium album L.","CHN",,"20070102","false","false","false","10","110",,"","","4","2020-04-09 09:30:43"
"3810373","a7064ca0-aa8e-4953-8cd3-b097db82496f","GBR004","207669",,"Chenopodium","album","L.","","","Chenopodium album L.","LBN",,"20031215","false","false","false","10;40","110",,"","","4","2020-04-09 09:29:35"
