"genesysId","latitude","longitude","elevation","datum","uncertainty","method","version"
"395574","40.51777778","-75.38555556","0.0",,"",,"3"
"3536585","38.85","-6.683333","181.0",,"",,"5"
"3536600","38.966667","-5.033333","528.0",,"",,"6"
"3536965","43.001944","-3.598611","620.0",,"",,"6"
"3537507","41.736389","-6.172778","720.0",,"",,"6"
"3537545","40.868333","-6.411667","725.0",,"",,"6"
"3786862","","","19.0",,"",,"0"
"3822387","","","300.0",,"",,"0"
"4537317","","","740.0",,"",,"0"
"4540006","","","254.0",,"",,"0"
"4542090","","","720.0",,"",,"0"
"4894623","","","100.0",,"",,"0"
"5640322","55.320556","15.184444","3.0",,"",,"2"
"6019136","","","821.0",,"",,"0"
