"genesysId","uuid","instCode","acceNumb","doi","genus","species","spAuthor","subtaxa","subtAuthor","fullTaxa","origCty","acqSrc","acqDate","mlsStat","available","historic","storage","sampStat","duplSite","createdBy","createdDate","lastModifiedBy","lastModifiedDate"
"39248","70e0a380-2d7c-4d94-8b46-2ed42d5e4563","USA026","PI 641200",,"Mentha","suaveolens","","","","Mentha suaveolens","MAR","10","19980302","","true","false","10","100",,"","","","2014-07-23 15:33:11"
"243393","1dce023d-b055-493f-8a38-b688cf04a0e2","USA026","PI 557893",,"Mentha","suaveolens","Ehrh.","subsp. suaveolens","","Mentha suaveolens Ehrh. subsp. suaveolens","FRA","10","19830101","","false","false","20;30","100","USA005","","","","2014-07-23 12:52:19"
"395574","2b5366eb-b483-4dcd-b92b-37e8a965c0d2","USA026","PI 557999",,"Mentha","suaveolens","EHRH.","","","Mentha suaveolens EHRH.","USA","10","19830101","","true","false","20;30","100",,"","","","2014-07-23 20:16:18"
"2936430","0715ee69-9a2f-4702-ac2b-81c95a322190","AUT001","BVAL-901466",,"Mentha","suaveolens","EHRH.","","","Mentha suaveolens EHRH.","AUT",,"20041011","false","","false","20","100",,"","","1285","2020-05-11 06:07:09"
"3126737","b25ce755-a251-41c1-8cd7-4264ceaa536c","DEU146","MEN 284","10.25642/IPK/GBIS/224709","Mentha","suaveolens","EHRH.","","","Mentha suaveolens EHRH.","DEU",,"20021126","false","","false","13;20","100","NOR051","","","1285","2020-05-11 06:58:32"
"3536585","7baa0a50-6759-49e1-babc-a9385a5e2a5c","ESP010","NC079096",,"Mentha","suaveolens","EHRH.","","","Mentha suaveolens EHRH.","ESP",,"20031126","false","","false","13","100","ESP004","","","1285","2020-05-11 07:14:57"
"3536600","fab5b663-0e26-48f6-abff-9b991d8b7103","ESP010","NC079111",,"Mentha","suaveolens","EHRH.","","","Mentha suaveolens EHRH.","ESP",,"20031126","false","","false","13","100","ESP004","","","1285","2020-05-11 07:14:09"
"3536965","e07ec137-9391-4348-b5db-0f91a3d7ec8b","ESP109","NC079754",,"Mentha","suaveolens","EHRH.","","","Mentha suaveolens EHRH.","ESP","61","20040225","false","","false","13","100","ESP004","","","1285","2020-05-11 07:20:38"
"3537507","a70ad458-486d-4681-986d-608e8bf0d078","ESP109","NC080821",,"Mentha","suaveolens","EHRH.","","","Mentha suaveolens EHRH.","ESP","10","20050125","false","","false","13","100","ESP004","","","1285","2020-05-11 07:20:45"
"3537545","82f8c5ed-9c04-4944-aee0-4402f187564b","ESP109","NC080859",,"Mentha","suaveolens","EHRH.","","","Mentha suaveolens EHRH.","ESP","10","20050125","false","","false","13","100","ESP004","","","1285","2020-05-11 07:20:44"
"3786862","4c0711bf-9461-4170-8738-db77358a5020","GBR004","477721",,"Mentha","suaveolens","EHRH.","","","Mentha suaveolens EHRH.","GBR",,"20080919","false","false","false","10","110",,"","","4","2020-04-09 09:31:38"
"3822387","61f15ea1-ebf2-4c0d-a9b3-b7fdd7fd057b","GBR004","69652",,"Mentha","suaveolens","EHRH.","","","Mentha suaveolens EHRH.","FRA",,"19880905","false","false","false","10","110",,"","","4","2020-04-09 09:28:31"
"4537317","eff2b486-1d5a-49ce-9d9f-84ca4542f744","GBR004","612069",,"Mentha","suaveolens","Ehrh.","subsp. suaveolens","","Mentha suaveolens Ehrh. subsp. suaveolens","ITA",,"20110210","false","false","false","10","110",,"4","2015-09-25 13:33:54","4","2020-04-09 09:32:38"
"4540006","2bfac7d8-254c-4918-8b7c-383fd771e917","GBR004","673660",,"Mentha","suaveolens","EHRH.","","","Mentha suaveolens EHRH.","FRA",,"20120920","false","false","false","10","110",,"4","2015-09-25 14:04:38","4","2020-04-09 09:32:58"
"4542090","9745d349-ce8a-4862-b958-dbeed3bdc42f","GBR004","699848",,"Mentha","suaveolens","EHRH.","","","Mentha suaveolens EHRH.","FRA",,"20130208","false","false","false","10","110",,"4","2015-09-25 14:27:50","4","2020-04-09 09:33:13"
"4894623","f9720f0f-84c9-4472-b3b8-0aa8c338047d","DEU146","MEN 294","10.25642/IPK/GBIS/263978","Mentha","suaveolens","EHRH.","","","Mentha suaveolens EHRH.","FRA",,"2000----","false","","false","20;30;40","100",,"4","2016-10-27 19:37:34","1285","2020-05-11 06:54:04"
"5640322","9a341bb9-f69f-4378-8aa4-c60f1d01deed","SWE054","NGB25760",,"Mentha","suaveolens","","","","Mentha suaveolens","DNK",,"20140604","false","","false","13","100",,"4","2016-10-28 00:20:11","1285","2020-05-11 11:48:00"
"6019136","efa4da38-6575-4e76-aeb0-7928b003ab27","GBR004","970071",,"Mentha","suaveolens","EHRH.","","","Mentha suaveolens EHRH.","PRT",,"20180227","false","false","false","10","110",,"4","2018-04-16 06:56:13","4","2020-04-09 09:34:46"
