"genesysId","uuid","instCode","acceNumb","doi","genus","species","spAuthor","subtaxa","subtAuthor","fullTaxa","origCty","acqSrc","acqDate","mlsStat","available","historic","storage","sampStat","duplSite","createdBy","createdDate","lastModifiedBy","lastModifiedDate"
"5762058","85f91b94-065b-4c0b-9dca-198c15a24242","PRT001","BPGV12107",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20120801","","","false","20","100",,"4","2017-09-22 17:56:32","1285","2020-05-11 10:38:00"
"5762061","3574fb57-1c5b-4106-a56f-6bae2dcdf857","PRT001","BPGV12109",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20120802","","","false","20","100",,"4","2017-09-22 17:56:32","1285","2020-05-11 10:36:15"
"5762063","80a56bd8-3eb4-4a29-b592-e68df05153fa","PRT001","BPGV12174",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20120913","","","false","20","100",,"4","2017-09-22 17:56:32","1285","2020-05-11 10:35:12"
"5762151","4173e69d-5713-4dcf-878d-1af4d377ef35","PRT001","BPGV09859",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20090618","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:36:29"
"5762155","d49118e8-f4e7-4a4d-86c8-27be29244f74","PRT001","BPGV10368",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20100706","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:36:54"
"5762163","ceb75473-f5e7-4eba-9e82-8b1192ec3a83","PRT001","BPGV10377",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20100706","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:35:12"
"5762168","07f79067-a714-4047-b148-0cfa805bc912","PRT001","BPGV09860",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20090618","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:35:05"
"5762169","08c3563b-a1a4-4d1a-b5ac-1aa39bd1c787","PRT001","BPGV10386",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20100707","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:38:41"
"5762172","6d3a5931-359e-44d7-835a-04d5f620471e","PRT001","BPGV08780",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20050616","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:36:36"
"5762178","a437854f-dd13-4d0f-975e-95f6a525a443","PRT001","BPGV09874",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20090929","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:35:57"
"5762181","4650da24-3290-4323-8f18-f265c78b76ba","PRT001","BPGV09906",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20090930","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:35:57"
"5762185","bd2751fe-630a-43be-ac57-43f17c2ba2a8","PRT001","BPGV09846",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20090616","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:37:30"
"5762186","255b92e6-6de5-4153-86ea-08b23fe8d7e7","PRT001","BPGV09843",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20090616","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:34:25"
"5762189","2338817a-8c89-4aa8-8549-994bcf18e7fe","PRT001","BPGV09842",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20090616","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:34:52"
"5762191","2ec54dbb-03e0-4c63-acc3-f5a1675c933a","PRT001","BPGV09881",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20090929","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:35:53"
"5762193","026995cd-3748-419b-8c58-b1f1ff7ab1c6","PRT001","BPGV09892",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20090930","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:35:04"
"5762194","f351543a-a9aa-4e16-92d0-8fd8ad845c48","PRT001","BPGV09898",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20090930","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:34:25"
"5762242","3d727fbb-3bd9-4820-80aa-2d4befa9633f","PRT001","BPGV10399",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20100920","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:35:01"
"5762251","ce96f37a-d5eb-4e4d-a6a5-b7378da42580","PRT001","BPGV10397",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20100707","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:38:02"
"5762252","ebe1f5b7-bedf-427c-98c1-a05b69b96c10","PRT001","BPGV10441",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20100923","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:37:34"
"5762254","9478450c-6eab-4b09-aa8a-a499e688ab91","PRT001","BPGV10396",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","PRT",,"20100707","","","false","20","100",,"4","2017-09-22 17:56:33","1285","2020-05-11 10:34:12"
"6407261","b73d0235-2935-4d7a-a31a-b477107e1139","POL101","227705",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","SYR",,"2001----","false","","false","13","110",,"1285","2019-02-24 12:45:46","1285","2020-05-11 10:32:47"
"6407262","19f71194-72b2-40f9-8c59-acc64aa5e5fe","POL101","227720",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","GRC",,"2001----","false","","false","13","110",,"1285","2019-02-24 12:45:46","1285","2020-05-11 10:32:59"
"6407263","effe28af-c17e-4b61-a932-481c241e2200","POL101","227727",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","SYR",,"2001----","false","","false","13","110",,"1285","2019-02-24 12:45:47","1285","2020-05-11 10:32:31"
"6407264","adb913c5-35fe-40b1-bcf7-60275b95485c","POL101","227735",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","TUR",,"2001----","false","","false","13","110",,"1285","2019-02-24 12:45:47","1285","2020-05-11 10:32:37"
"6407265","083ad754-c45c-437e-ad06-f5b25d293e54","POL101","227743",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","YUG",,"2001----","false","","false","13","100",,"1285","2019-02-24 12:45:47","1285","2020-05-11 10:32:49"
"6407266","8bafa742-4819-4808-8db3-6d4838d82e97","POL101","227742",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","AFG",,"2001----","false","","false","13","100",,"1285","2019-02-24 12:45:47","1285","2020-05-11 10:32:51"
"6407267","c194a35c-0bee-4cdd-bc7d-82845656bda6","POL101","227745",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","YUG",,"2001----","false","","false","13","100",,"1285","2019-02-24 12:45:48","1285","2020-05-11 10:32:45"
"6407269","b2c98df4-7a4a-47c8-890a-b0bf9c05c14e","POL101","227746",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","YUG",,"2001----","false","","false","13","100",,"1285","2019-02-24 12:45:48","1285","2020-05-11 10:33:15"
"6407271","00f81e3b-8a67-45fb-9704-f28570ebcd40","POL101","227747",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","YUG",,"2001----","false","","false","13","100",,"1285","2019-02-24 12:45:48","1285","2020-05-11 10:33:12"
"6407272","c88b71cd-7fff-4e59-aca3-9d6eee8c1b33","POL101","227748",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","YUG",,"2001----","false","","false","13","100",,"1285","2019-02-24 12:45:48","1285","2020-05-11 10:32:41"
"6407274","7db78451-a193-4a37-91a6-631e3ee1635f","POL101","227750",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","YUG",,"2001----","false","","false","13","100",,"1285","2019-02-24 12:45:48","1285","2020-05-11 10:32:41"
"6506264","24ebb17d-f4d0-4653-a498-105c700ac1a6","POL101","227716",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","GRC",,,"false","","false","13","110",,"1285","2020-01-07 18:08:10","1285","2020-05-11 10:32:53"
"6506520","1042155d-c508-451d-98e0-b610b761fe73","POL101","227723",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","GRC",,,"false","","false","13","110",,"1285","2020-01-07 18:08:21","1285","2020-05-11 10:32:48"
"6506574","5bac0749-81d9-41b7-8072-ac120b218be8","POL101","227733",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","GRC",,,"false","","false","13","110",,"1285","2020-01-07 18:08:23","1285","2020-05-11 10:32:29"
"6506575","eca87324-1bb6-4fed-9efd-66bc12074688","POL101","227715",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","GRC",,,"false","","false","13","110",,"1285","2020-01-07 18:08:23","1285","2020-05-11 10:32:59"
"6506885","6291fbcd-d140-4712-9602-5a2d9558d382","POL101","227749",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","YUG",,"2001----","false","","false","13","100",,"1285","2020-01-07 18:08:35","1285","2020-05-11 10:32:31"
"6507032","d39f8616-5bed-4edc-877d-d6194d34ce97","POL101","227744",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","YUG",,"2001----","false","","false","13","100",,"1285","2020-01-07 18:08:41","1285","2020-05-11 10:32:44"
"6507038","17322102-960a-4dca-b1b5-bfe8a281b9a3","POL101","227718",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","GRC",,,"false","","false","13","110",,"1285","2020-01-07 18:08:41","1285","2020-05-11 10:32:50"
"6507112","93afe9d0-91c5-49bf-998e-60ccae9272c6","POL101","227709",,"Allium","ampeloprasum","L.","","","Allium ampeloprasum L.","SYR",,"2001----","false","","false","13","110",,"1285","2020-01-07 18:08:47","1285","2020-05-11 10:33:08"
